Program,Year,Period,State,State ANSI,Items,Discription,Units,Value,Title,Chemical Name,Number,CV (%),Carcinogen,Hormone Disruptor,Neurotoxins,Developmental or Reproductive Toxins,Bee Toxins,Human Toxins
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, HERBICIDE",GLYPHOSATE ISO. SALT, 103601,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, HERBICIDE",GLYPHOSATE POT. SALT, 103613,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, HERBICIDE",PARAQUAT, 61601,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,300,"CHEMICAL, HERBICIDE",TOTAL,NA,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,300,"CHEMICAL, INSECTICIDE",ABAMECTIN, 122804,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,200,"CHEMICAL, INSECTICIDE",ACETAMIPRID, 99050,NA,NA,NA,NA,NA,moderate,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,700,"CHEMICAL, INSECTICIDE",BIFENAZATE, 586,NA,NA,NA,NA,NA,moderate,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,300,"CHEMICAL, INSECTICIDE",BIFENTHRIN, 128825,NA,possible,suspected,NA,present,high,slight
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,(NA),"CHEMICAL, INSECTICIDE",BT KURSTAKI ABTS-351, 6522,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,100,"CHEMICAL, INSECTICIDE",CHLORANTRANILIPROLE, 90100,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, INSECTICIDE",CYANTRANILIPROLE, 90098,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, INSECTICIDE",CYFLUMETOFEN, 138831,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, INSECTICIDE",CYPERMETHRIN, 109702,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, INSECTICIDE",FENPYROXIMATE, 129131,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, INSECTICIDE",HEXYTHIAZOX, 128849,NA,probable,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, INSECTICIDE",IMIDACLOPRID, 129099,NA,NA,NA,NA,NA,high,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, INSECTICIDE",MALATHION, 57701,NA,possible,suspected,present,NA,high,slight
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, INSECTICIDE",METHOXYFENOZIDE, 121027,NA,NA,NA,NA,NA,slight,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, INSECTICIDE","NALED", 34401,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,"1,000","CHEMICAL, INSECTICIDE",NOVALURON, 124002,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,600,"CHEMICAL, INSECTICIDE",SPINETORAM, 110007,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, INSECTICIDE",SPIROMESIFEN, 24875,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,100,"CHEMICAL, INSECTICIDE",THIAMETHOXAM, 60109,NA,NA,NA,NA,NA,high,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,"5,100","CHEMICAL, INSECTICIDE",TOTAL,NA,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, OTHER",ACIBENZOLAR-S-METHYL, 61402,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, OTHER",ALKYL. DIM. BENZ. AM, 69105,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, OTHER",CHLOROPICRIN, 81501,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, OTHER",DECYLDIMETHYLOCTYL, 69165,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, OTHER",DICHLOROPROPENE, 29001,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, OTHER",DIDECYL DIM. AMMON., 69166,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, OTHER",DIMETHYLDIOCTYL, 69149,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, OTHER",FLUTRIAFOL, 128940,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, OTHER",HYDROGEN PEROXIDE, 595,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, OTHER",PEROXYACETIC ACID, 63201,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),"CHEMICAL, OTHER",REYNOUTRIA SACHALINE, 55809,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,"125,900","CHEMICAL, OTHER",TOTAL,NA,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,"320,000",FERTILIZER,NITROGEN,NA,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,"86,000",FERTILIZER,PHOSPHATE,NA,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,"389,000",FERTILIZER,POTASH,NA,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB,NA,(D),FERTILIZER,SULFUR,NA,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,0.858,"CHEMICAL, FUNGICIDE",AZOXYSTROBIN, 128810,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(NA),"CHEMICAL, FUNGICIDE",BACILLUS SUBTILIS, 6479,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,2.098,"CHEMICAL, FUNGICIDE",CAPTAN, 81301,NA,known,NA,NA,NA,NA,high
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, FUNGICIDE",COPPER CHLORIDE HYD., 23501,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, FUNGICIDE",COPPER HYDROXIDE, 23401,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, FUNGICIDE",CYFLUFENAMID, 555550,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,0.313,"CHEMICAL, FUNGICIDE",CYPRODINIL, 288202,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, FUNGICIDE",DIFENOCONAZOLE, 128847,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, FUNGICIDE",DODINE, 44301,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, FUNGICIDE",FENHEXAMID, 90209,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,0.206,"CHEMICAL, FUNGICIDE",FLUDIOXONIL, 71503,NA,NA,NA,NA,NA,slight,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, FUNGICIDE",FLUTOLANIL, 128975,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, FUNGICIDE",FLUXAPYROXAD, 138009,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, FUNGICIDE",FOSETYL-AL, 123301,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, FUNGICIDE",ISOFETAMID, 270000,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, FUNGICIDE",MEFENOXAM, 113502,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, FUNGICIDE",MONO-POTASSIUM SALT, 76416,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, FUNGICIDE",MYCLOBUTANIL, 128857,NA,NA,suspected,NA,present,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, FUNGICIDE",PENTHIOPYRAD, 90112,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, FUNGICIDE",PYRACLOSTROBIN, 99100,NA,NA,NA,NA,NA,slight,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, FUNGICIDE",PYRIMETHANIL, 288201,NA,possible,suspected,NA,NA,slight,slight
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, FUNGICIDE",SULFUR, 77501,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, FUNGICIDE",TETRACONAZOLE, 120603,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,1.34,"CHEMICAL, FUNGICIDE",THIOPHANATE-METHYL, 102001,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,2.036,"CHEMICAL, FUNGICIDE",THIRAM, 79801,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, FUNGICIDE",TRIFLUMIZOLE, 128879,NA,NA,NA,NA,NA,slight,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, HERBICIDE","2,4-D, DIMETH. SALT", 30019,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, HERBICIDE","2,4-D, TRIISO. SALT", 30035,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, HERBICIDE",GLYPHOSATE ISO. SALT, 103601,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, HERBICIDE",GLYPHOSATE POT. SALT, 103613,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, HERBICIDE",PARAQUAT, 61601,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,0.045,"CHEMICAL, INSECTICIDE",ABAMECTIN, 122804,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,0.099,"CHEMICAL, INSECTICIDE",ACETAMIPRID, 99050,NA,NA,NA,NA,NA,moderate,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,0.141,"CHEMICAL, INSECTICIDE",BIFENAZATE, 586,NA,NA,NA,NA,NA,moderate,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,0.05,"CHEMICAL, INSECTICIDE",BIFENTHRIN, 128825,NA,possible,suspected,NA,present,high,slight
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(NA),"CHEMICAL, INSECTICIDE",BT KURSTAKI ABTS-351, 6522,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,0.058,"CHEMICAL, INSECTICIDE",CHLORANTRANILIPROLE, 90100,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, INSECTICIDE",CYANTRANILIPROLE, 90098,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, INSECTICIDE",CYFLUMETOFEN, 138831,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, INSECTICIDE",CYPERMETHRIN, 109702,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, INSECTICIDE",FENPYROXIMATE, 129131,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, INSECTICIDE",HEXYTHIAZOX, 128849,NA,probable,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, INSECTICIDE",IMIDACLOPRID, 129099,NA,NA,NA,NA,NA,high,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, INSECTICIDE",MALATHION, 57701,NA,possible,suspected,present,NA,high,slight
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, INSECTICIDE",METHOXYFENOZIDE, 121027,NA,NA,NA,NA,NA,slight,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, INSECTICIDE","NALED", 34401,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,0.065,"CHEMICAL, INSECTICIDE",NOVALURON, 124002,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,0.063,"CHEMICAL, INSECTICIDE",SPINETORAM, 110007,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, INSECTICIDE",SPIROMESIFEN, 24875,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,0.054,"CHEMICAL, INSECTICIDE",THIAMETHOXAM, 60109,NA,NA,NA,NA,NA,high,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, OTHER",ACIBENZOLAR-S-METHYL, 61402,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, OTHER",ALKYL. DIM. BENZ. AM, 69105,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, OTHER",CHLOROPICRIN, 81501,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, OTHER",DECYLDIMETHYLOCTYL, 69165,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, OTHER",DICHLOROPROPENE, 29001,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, OTHER",DIDECYL DIM. AMMON., 69166,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, OTHER",DIMETHYLDIOCTYL, 69149,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, OTHER",FLUTRIAFOL, 128940,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, OTHER",HYDROGEN PEROXIDE, 595,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, OTHER",PEROXYACETIC ACID, 63201,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),"CHEMICAL, OTHER",REYNOUTRIA SACHALINE, 55809,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,1,FERTILIZER,NITROGEN,NA,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,1,FERTILIZER,PHOSPHATE,NA,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,2,FERTILIZER,POTASH,NA,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG,(D),FERTILIZER,SULFUR,NA,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,4.123,"CHEMICAL, FUNGICIDE",AZOXYSTROBIN, 128810,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,(NA),"CHEMICAL, FUNGICIDE",BACILLUS SUBTILIS, 6479,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,16.856,"CHEMICAL, FUNGICIDE",CAPTAN, 81301,NA,known,NA,NA,NA,NA,high
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,(D),"CHEMICAL, FUNGICIDE",COPPER CHLORIDE HYD., 23501,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,(D),"CHEMICAL, FUNGICIDE",COPPER HYDROXIDE, 23401,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,(D),"CHEMICAL, FUNGICIDE",CYFLUFENAMID, 555550,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,0.642,"CHEMICAL, FUNGICIDE",CYPRODINIL, 288202,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,(D),"CHEMICAL, FUNGICIDE",DIFENOCONAZOLE, 128847,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,(D),"CHEMICAL, FUNGICIDE",DODINE, 44301,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,(D),"CHEMICAL, FUNGICIDE",FENHEXAMID, 90209,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,0.428,"CHEMICAL, FUNGICIDE",FLUDIOXONIL, 71503,NA,NA,NA,NA,NA,slight,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,(D),"CHEMICAL, FUNGICIDE",FLUTOLANIL, 128975,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,(D),"CHEMICAL, FUNGICIDE",FLUXAPYROXAD, 138009,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,(D),"CHEMICAL, FUNGICIDE",FOSETYL-AL, 123301,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,(D),"CHEMICAL, FUNGICIDE",ISOFETAMID, 270000,NA,NA,NA,NA,NA,NA,NA
SURVEY,2019,YEAR,FLORIDA,12, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG,(D),"CHEMICAL, FUNGICIDE",MEFENOXAM, 113502,NA,NA,NA,NA,NA,NA,NA
