"Year","State","State ANSI","Items","Discription","Units","Type","Pesticide","Number","Value","Carcinogen","Hormone Disruptor","Neurotoxins","Developmental or Reproductive Toxins","Bee Toxins"
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","BIFENTHRIN",128825,"(D)","possible","suspected",NA,"present","high"
2016,"WASHINGTON",53,"BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","INSECTICIDE","THIAMETHOXAM",60109,"(D)",NA,NA,NA,NA,"high"
2016,"WASHINGTON",53,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","BOSCALID",128008,"53","possible",NA,NA,NA,NA
2016,"WASHINGTON",53,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","CAPTAN",81301,"(D)","known",NA,NA,NA,NA
2016,"WASHINGTON",53,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","CYPRODINIL",288202,"(D)",NA,NA,NA,NA,NA
2016,"WASHINGTON",53,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","FENHEXAMID",90209,"(D)",NA,NA,NA,NA,NA
2016,"WASHINGTON",53,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","FLUDIOXONIL",71503,"(D)",NA,NA,NA,NA,"slight"
2016,"WASHINGTON",53,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","IPRODIONE",109801,"(D)","known","suspected",NA,NA,NA
2016,"WASHINGTON",53,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","MYCLOBUTANIL",128857,"(D)",NA,"suspected",NA,"present",NA
2016,"WASHINGTON",53,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","PYRACLOSTROBIN",99100,"67",NA,NA,NA,NA,"slight"
2016,"WASHINGTON",53,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","FUNGICIDE","PYRIMETHANIL",288201,"(D)","possible","suspected",NA,NA,"slight"
2016,"WASHINGTON",53,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","ACETAMIPRID",99050,"(D)",NA,NA,NA,NA,"moderate"
2016,"WASHINGTON",53,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","BIFENTHRIN",128825,"(D)","possible","suspected",NA,"present","high"
2016,"WASHINGTON",53,"BEARING - TREATED","MEASURED IN PCT OF AREA BEARING","AVG","INSECTICIDE","THIAMETHOXAM",60109,"(D)",NA,NA,NA,NA,"high"
